|title|language|certificate_no|certified_duration|type_of_film|producer_name|production_house|certificate_type|format|certificate_date|duration_in_seconds
2485|INVESTIGATOR|Malayalam|VFL/2/167/2023-MUM|0 days 01:38:16|Video|SK ENTERTAINMENT FILMCILIK VE PRODULTD. STI|-|UA|1|2023-12-04|5896
2486|KINGDOM OF THE DINOSAURS|Malayalam|VFL/2/169/2023-MUM|0 days 01:21:18|Video|UNCORK D ENTERTAINMENT|-|UA|1|2023-12-04|4878
2487|ALIENS 2042|Malayalam|VFL/2/170/2023-MUM|0 days 01:36:23|Video|BEIJING RELIABLE MEDIA CO.LTD|-|UA|1|2023-12-04|5783
2488|DINOSAUR HOTEL 2|Malayalam|VFL/2/168/2023-MUM|0 days 01:18:28|Video|ITN DISTRIBUTION,INC|-|UA|1|2023-12-04|4708
2489|GANGAYUDE VEEDU|Malayalam|DIL/2/112/2023-THI|0 days 01:33:59|Theatrical|Rajesh P V|PVR PRODUCTIONS|UA|1|2023-12-04|5639
2490|ULTIMATE JUSTICE|Malayalam|VFL/3/4/2023-MUM|0 days 01:35:02|Video|SILEMT PARTNERS DEUTSCHLAND|-|A|1|2023-12-04|5702
2491|ACID|Malayalam|DIL/2/113/2023-THI|0 days 01:43:51|Theatrical|Stella Thomas|MOONGLADE FILM PRODUCTIONS|UA|1|2023-12-05|6231
2492|A RANJITH CINEMA|Malayalam|DIL/1/105/2023-THI|0 days 02:28:39|Theatrical|Nishad K A|LUMINOUS FILM FACTORY|U|1|2023-12-05|8919
2493|HI NANNA|Malayalam|DIL/1/40/2023-HYD|0 days 02:36:03|Theatrical|Teegala Vijender Reddy|VYRA ENTERTAINMENTS LLP|U|1|2023-12-06|9363
2494|SWAKARYAM SAMBHAVA BAHULAM|Malayalam|DIL/1/106/2023-THI|0 days 01:56:00|Theatrical|Naseer B A|N TALES STUDIOS|U|1|2023-12-06|6960
2495|PATTAMPOOCHI|Malayalam|VIL/2/103/2023-Che|0 days 02:11:47|Video|Kushboo Sundar|AVNI TELE MEDIA|UA|1|2023-12-06|7907
2496|IYER IN ARABIA|Malayalam|DIL/1/107/2023-THI|0 days 02:20:03|Theatrical|Vignesh Vijayakumar|WEALTH i PRODUCTIONS|U|1|2023-12-07|8403
2497|PINNIL ORAL|Malayalam|DIL/2/114/2023-THI|0 days 02:07:28|Theatrical|Vinod S|VISWASHILPI Productions|UA|1|2023-12-07|7648
2498|RHITHUM - BEYOND THE TRUTH|Malayalam|DIL/1/108/2023-THI|0 days 01:31:37|Theatrical|Lalji George|MAGIC LANTERN MOVIES|U|1|2023-12-07|5497
2499|FLOWERING BAMBOOS|Malayalam|DIL/1/109/2023-THI|0 days 01:48:13|Theatrical|Manju V S|MD Creations|U|1|2023-12-07|6493
2500|ANJAAN|Malayalam|VIL/2/104/2023-Che|0 days 02:29:23|Video|Unni Cherian|MALAYALAM COMMUNICATIONS LIMITED|UA|1|2023-12-07|8963
2501|ITHUVARE|Malayalam|DIL/1/110/2023-THI|0 days 02:08:56|Theatrical|Titus Peter|ALL SMILES DREAM MOVIES|U|1|2023-12-12|7736
2502|80S BUILDUP|Malayalam|VIL/1/60/2023-Che|0 days 02:03:44|Video|Ke Gnanavelraja|STUDIOGREEN FILMS PRIVATE LIMITED|U|1|2023-12-12|7424
2503|BHEEMA NARTHAKI|Malayalam|DIL/2/115/2023-THI|0 days 02:12:52|Theatrical|Sajeev S|Aerayil Cinemas|UA|1|2023-12-13|7972
2504|"""PANAMPALLY DAS"""|Malayalam|VIL/2/143/2023-HYD|0 days 02:22:51|Video|Chirunagar Raju|M/S VANMAYE CREATIONS|UA|1|2023-12-13|8571
2505|NERU|Malayalam|DIL/2/117/2023-THI|0 days 02:31:59|Theatrical|Malekudy Joseph Antony|AASHIRVAD CINEMAS|UA|1|2023-12-15|9119
2506|ANAND MONALISA MARANAVUM KAATHU|Malayalam|DIL/1/111/2023-THI|0 days 01:24:28|Theatrical|Santosh Babusenan|Fifth Element|U|1|2023-12-15|5068
2507|QUEEN ELIZABETH|Malayalam|DIL/1/112/2023-THI|0 days 01:59:09|Theatrical|Ranjit Manabrakat|BLUE MOUNT PRODUCTIONS (OPC) PRIVATE LIMITED|U|1|2023-12-18|7149
2508|RAASTHA|Malayalam|DIL/1/113/2023-THI|0 days 02:08:56|Theatrical|Linu Sreenivas|ALU ENTERTAINMENTS PRIVATE LIMITED|U|1|2023-12-18|7736
2509|NEELAMUDI (BLUE HAIR)|Malayalam|DIL/1/116/2023-THI|0 days 01:20:01|Theatrical|Deepthi Gopinathan|RAM DE STUDIOS|U|1|2023-12-18|4801
2510|MONICA ORU AI STORY|Malayalam|DIL/1/118/2023-THI|0 days 01:33:18|Theatrical|Adathilpulikandy Muhammed Mansoor|ZAMS Production House|U|1|2023-12-18|5598
2511|AGATHOKAKOLOGICAL|Malayalam|DIL/1/117/2023-THI|0 days 01:53:54|Theatrical|Venkitesh C D|HIT AND RUN PICTURES|U|1|2023-12-18|6834
2512|SCHEHERAZADE|Malayalam|DIL/1/114/2023-THI|0 days 01:48:06|Theatrical|Divakaran C P|CHITHRASALA FILM SOCIETY ANGAMALY|U|1|2023-12-18|6486
2513|THADAVU -THE SENTENCE|Malayalam|DIL/1/115/2023-THI|0 days 01:30:19|Theatrical|Muhammed Fazil K|F R PRODUCTIONS|U|1|2023-12-18|5419
2514|SWAPNANGALKAPPURAM|Malayalam|DIL/1/119/2023-THI|0 days 01:36:37|Theatrical|Premrajan M|P and G Cinemas|U|1|2023-12-18|5797
2515|PAKUTHI KADAL KADANNU|Malayalam|DIL/2/118/2023-THI|0 days 01:40:00|Theatrical|Biju Ramesh|Rajadhani Pictures Private Limited|UA|1|2023-12-18|6000
2516|"""SALAAR (PART 1 - CEASEFIRE)"|Malayalam|DIL/3/51/2023-HYD|0 days 02:56:44|Theatrical|Vijay Kiragandur T|M/S HOMBALE FILMS LLP|A|1|2023-12-20|10604
2517|"""GANDEEVADHARI ARJUNA"""|Malayalam|VIL/2/146/2023-HYD|0 days 02:17:56|Video|Venkata Satyanarayanaprasad Bhogavalli|SRI VENKATESWAEA CINE CHITRA LLP|UA|1|2023-12-20|8276
2518|DARJA|Malayalam|VIL/2/147/2023-HYD|0 days 02:10:18|Video|Rajendrakumar K|R.J STUDIOS|UA|1|2023-12-20|7818
2519|800|Malayalam|VIL/1/62/2023-Che|0 days 02:39:28|Video|Sripathy Mohan|MOVIE TRAIN MOTION PICTURES PVT LTD|U|1|2023-12-20|9568
2520|JANANAM 1947 PRANAYAM THUDARUNNU|Malayalam|DIL/1/120/2023-THI|0 days 01:46:01|Theatrical|Abijith U A|CRAYONS PICTURES|U|1|2023-12-21|6361
2521|THANMAYI|Malayalam|DIL/2/119/2023-THI|0 days 01:39:33|Theatrical|Maya Kanavallil|MARKS PRODUCTIONS|UA|1|2023-12-21|5973
2522|THANUPP|Malayalam|DIL/2/120/2023-THI|0 days 01:49:46|Theatrical|Anukumar P A|KASHI CINEMAS|UA|1|2023-12-21|6586
2523|BURNING GHOST|Malayalam|DIL/2/121/2023-THI|0 days 01:31:31|Theatrical|Jose Devasia|SJ PRODUCTIONS|UA|1|2023-12-21|5491
2524|PRAHARAM|Malayalam|DIL/2/122/2023-THI|0 days 02:06:46|Theatrical|Sujith A Kumar|EINSTIN MEDIA PRIVATE LIMITED|UA|1|2023-12-21|7606
2525|AVAL PEYAR DEVAYANI|Malayalam|DIL/2/123/2023-THI|0 days 02:16:02|Theatrical|Shanoob Karuvath|RIVERTALE PRODUCTIONS PRIVATE LIMITED|UA|1|2023-12-21|8162
2526|"""BHAIRAVAGRAMAM(2012)"""|Malayalam|VIL/2/149/2023-HYD|0 days 02:28:52|Video|Muppaneni Ravindra Benerjee|M/S LOUKYA ENTERTAINMENTS|UA|1|2023-12-21|8932
2527|VITH - SEED|Malayalam|DIL/1/121/2023-THI|0 days 01:31:07|Theatrical|Minnal George|SUN CINE PRODUCTIONS|U|1|2023-12-22|5467
2528|3D SPACE SAFARI|Malayalam|DIL/1/122/2023-THI|0 days 01:30:00|Theatrical|Joby George|THOUGHT LIGHT|U|1|2023-12-22|5400
2529|MONOACT|Malayalam|DIL/1/123/2023-THI|0 days 01:19:28|Theatrical|Roy T O|JR FILM HOUSE|U|1|2023-12-22|4768
2530|A PAN INDIAN STORY|Malayalam|DIL/1/124/2023-THI|0 days 01:30:24|Theatrical|Fahad M Sidheekh|NALLA CINEMA PRODUCTIONS PRIVATE LIMITED|U|1|2023-12-22|5424
2531|KADALAAMA|Malayalam|DIL/1/125/2023-THI|0 days 01:24:04|Theatrical|Babu Kambrath|Sea Cinema|U|1|2023-12-27|5044
2532|ZHA|Malayalam|DIL/3/11/2023-THI|0 days 02:03:05|Theatrical|Rajesh Babu|VOC MEDIA|A|1|2023-12-27|7385
2533|DWAYAM-DUO|Malayalam|DIL/3/12/2023-THI|0 days 01:21:47|Theatrical|Amar Ramachandran|NENI ENTERTAINMENTS PVT LTD|A|1|2023-12-27|4907
2534|ENNENNUM|Malayalam|DIL/2/124/2023-THI|0 days 01:29:34|Theatrical|Shalini Ushadevi|HYPERBOLE FILMS|UA|1|2023-12-27|5374
2535|KALLUVAZHAYUM NJAVALPAZHAVUM|Malayalam|DIL/2/125/2023-THI|0 days 01:36:17|Theatrical|Rasheed Madathil|MADATHIL FILMS|UA|1|2023-12-27|5777
2536|VENOM LET THERE BE CARNAGE|Malayalam|VFL/2/176/2023-MUM|0 days 01:37:02|Video|Tom Hardy, Kelly Marcel, Sony Pictures USA|-|UA|1|2023-12-27|5822
2537|CHAAMA|Malayalam|DIL/1/127/2023-THI|0 days 01:37:05|Theatrical|Suresh Kumar R|MANJUSALLAPAM MEDIA|U|1|2023-12-28|5825
2538|RAP7|Malayalam|DIL/1/128/2023-THI|0 days 01:32:12|Theatrical|Rajan Paul|RajTek|U|1|2023-12-28|5532
2539|KUNDDALA PURANAM|Malayalam|DIL/1/129/2023-THI|0 days 02:01:59|Theatrical|Anil T V|MENOKKILS FILMS|U|1|2023-12-28|7319
2540|AAZHAM|Malayalam|DIL/1/130/2023-THI|0 days 01:33:07|Theatrical|Jasheeda V T|FULLMARK CINEMA|U|1|2023-12-28|5587
2541|POMBALAI ORUMAI|Malayalam|DIL/1/131/2023-THI|0 days 02:28:36|Theatrical|Fredy Francis|MA CROM PICTURES|U|1|2023-12-28|8916
2542|A.R.I MY FRIEND|Malayalam|VIL/1/20/2023-THI|0 days 01:29:19|Video|Khader Hassan|REDAKH ARTS|U|1|2023-12-28|5359
2543|KHANDASHA|Malayalam|DIL/1/132/2023-THI|0 days 01:33:02|Theatrical|Muhammed Kunju|Century Vision|U|1|2023-12-28|5582
2544|BLASTERS|Malayalam|DIL/2/126/2023-THI|0 days 01:59:01|Theatrical|Midhun T Babu|I PIC PRODUCTIONS|UA|1|2023-12-28|7141
2545|PORATTU NADAKAM|Malayalam|DIL/1/133/2023-THI|0 days 02:04:45|Theatrical|Vijayan Pallikara|EMIRATES PRODUCTIONS|U|1|2023-12-28|7485
2546|MATTHU|Malayalam|DIL/3/13/2023-THI|0 days 01:53:05|Theatrical|Abdul Jaleel Kp|KANNUR CINEMA FACTORY|A|1|2023-12-28|6785
2547|MALE FOX TALES 3|Malayalam|VFL/2/178/2023-MUM|0 days 01:36:23|Video|BEIJING RELIABLE MEDIA CO.LTD|-|UA|1|2023-12-28|5783
2548|OUTLAWED|Malayalam|VFL/2/179/2023-MUM|0 days 01:36:08|Video|Outlaw Pictures Ltd|-|UA|1|2023-12-28|5768
2549|PRINCELY WEDDING DRESS|Malayalam|VFL/2/180/2023-MUM|0 days 01:31:18|Video|ERROR 404 PRODUCTION,LTD|-|UA|1|2023-12-28|5478
2550|FANG SHIYU THE WINNER IS KING|Malayalam|VFL/2/181/2023-MUM|0 days 01:13:39|Video|BEIJING RELIABLE MEDIA CO.LTD|-|UA|1|2023-12-28|4419
2551|RAID|Malayalam|VIL/2/108/2023-Che|0 days 02:02:46|Video|Devavigins Devadhason|VS INTERNATIONAL FILMS|UA|1|2023-12-28|7366
2552|KUVI|Malayalam|DIL/1/134/2023-THI|0 days 01:37:21|Theatrical|Rani V S|Pearl Movies|U|1|2023-12-29|5841
2553|KURINJI|Malayalam|DIL/1/135/2023-THI|0 days 02:06:31|Theatrical|K Gireesh|Sree Mookambika Communications|U|1|2023-12-29|7591
2554|DESAKKAARAN|Malayalam|DIL/1/136/2023-THI|0 days 02:02:37|Theatrical|Anilkumar Babu Tk|THAVARAKKATTIL PICTURES|U|1|2023-12-29|7357
2555|NALINAKANTHI|Malayalam|DIL/1/137/2023-THI|0 days 01:27:27|Theatrical|T K Gopalan|KOLKATA KAIRALI SAMAJAM|U|1|2023-12-29|5247
2556|KAILASATHILE ATHIDHI|Malayalam|DIL/1/138/2023-THI|0 days 01:39:00|Theatrical|L P Satheeshkumar|TRIPAL INTERNATIONAL|U|1|2023-12-29|5940
2557|PATHUMAASAM|Malayalam|DIL/1/139/2023-THI|0 days 01:37:46|Theatrical|Sudheer K S|NEEHAR FILMS|U|1|2023-12-29|5866
2558|VIVEKANANDAN VIRALANU|Malayalam|DIL/2/127/2023-THI|0 days 02:01:13|Theatrical|Naseeburahman Nediyath|NEDIYATH PRODUCTIONS|UA|1|2023-12-29|7273
2559|THE SPOILS|Malayalam|DIL/1/140/2023-THI|0 days 01:44:35|Theatrical|Mohammad Abdulla Rahim|MARBEN STUDIOS|U|1|2023-12-29|6275
2560|ANGANAWADI|Malayalam|DIL/1/141/2023-THI|0 days 01:50:45|Theatrical|Smitha Chirayil Narayanan|FIVE SPACE|U|1|2023-12-29|6645
2561|ARIKU|Malayalam|DIL/1/142/2023-THI|0 days 01:52:58|Theatrical|Managing Director|KERALA STATE FILM DEVELOPMENT CORPORATION LTD|U|1|2023-12-30|6778
2562|IRAVAN|Malayalam|DIL/1/143/2023-THI|0 days 01:29:47|Theatrical|Athul Titus|ASHAAN PRODUCTIONS|U|1|2023-12-30|5387
2563|PALAYAM P. C.|Malayalam|DIL/2/128/2023-THI|0 days 01:57:51|Theatrical|Suraj John Varkey|CHIRAKAROTT MOVIES|UA|1|2023-12-30|7071
2564|GAGANACHAARI|Malayalam|DIL/2/129/2023-THI|0 days 01:55:42|Theatrical|Ajithkumar Sudhakaran|AJITH VINAYAKA FILMS PRIVATE LIMITED|UA|1|2023-12-30|6942
2565|ARIVAAL|Malayalam|DIL/3/14/2023-THI|0 days 01:47:27|Theatrical|A V Poulose|APC PRODUCTIONS|A|1|2023-12-30|6447
2566|CHECKMATE|Malayalam|DIL/2/130/2023-THI|0 days 02:05:02|Theatrical|Ranjit Sekharan Nair|SEED ENTERTAINMENTS LLP|UA|1|2023-12-30|7502
2567|AADUJEEVITHAM|Malayalam|DIL/2/131/2023-THI|0 days 02:52:04|Theatrical|Blessy Ipe Thomas|VISUAL ROMANCE|UA|1|2023-12-31|10324
2568|2020 GEE THOIBI|MANIPURI|VIL/1/1/2023-GUW|0 days 01:18:00|Video|Kangjam Debajit Singh|-|U|1|2023-03-20|4680
2569|TAMPHAMANI|MANIPURI|DIL/1/9/2023-GUW|0 days 02:09:45|Theatrical|Motimala Ngangom|Anoisang Urmika Natyashala|U|1|2023-04-25|7785
2570|"""ASHAOBAGEE NUNGSHIBA"""|MANIPURI|DIL/2/7/2023-GUW|0 days 01:43:53|Theatrical|Moirangthem Hemanta Singh|-|UA|1|2023-04-25|6233
2571|MAREIBAK NINGBA HERACHANDRA|MANIPURI|DIL/2/14/2023-GUW|0 days 02:04:05|Theatrical|Chinglemba Yengkhom|M/S IBUDHOU KHAMLANGBA FILMS ( IKFILMS)|UA|1|2023-07-03|7445
2572|JOSEPHS SON|MANIPURI|DIL/1/21/2023-GUW|0 days 01:24:47|Theatrical|Haobam Paban Kumar|-|U|1|2023-07-19|5087
2573|THAMBAL - THE LEGACY OF CELESTIAL FLOWER|MANIPURI|DIL/1/43/2023-GUW|0 days 02:33:00|Theatrical|Huirem Ashalata Devi|-|U|1|2023-12-27|9180
2574|THASIDA THABAL|MANIPURI|VIL/2/1/2023-GUW|0 days 01:19:58|Video|Khaidem Chaoba Meetei|-|UA|1|2023-12-28|4798
2575|BAMON EBEMMA|MANIPURI|DIL/1/46/2023-GUW|0 days 02:16:27|Theatrical|Akoijam Indira Devi|-|U|1|2023-12-28|8187
2576|AJOONI|Marathi|DIL/1/1/2023-MUM|0 days 01:49:57|Theatrical|Sakar Prakash Raut|Arth Studioz|U|1|2023-01-04|6597
2577|PRAHLAD|Marathi|VIL/1/5/2023-MUM|0 days 01:20:01|Video|SHEMAROO ENTERTAINMENT LTD|SHEMAROO ENTERTAINMENT LTD.|U|1|2023-01-11|4801
2578|TUCH MAAZ KALEEJ|Marathi|DIL/2/24/2023-MUM|0 days 01:56:15|Theatrical|Muttanna Bhagappa Aiholli|B. R. FILM PRODUCTION|UA|1|2023-01-11|6975
2579|GADAD ANDHAR|MARATHI WITH ENGLISH SUBTITLE|DIL/2/20/2023-MUM|0 days 01:57:35|Theatrical|Avadesh Singh|Elula Future Vision Private Limited|UA|1|2023-01-11|7055
2580|NAY VARAN BHAAT LONCHA KON NAY KONCHA(REVISED)|Marathi|VIL/2/28/2023-MUM|0 days 01:28:41|Video|Shreyans Narendra Hirawat|NH STUDIOZ LLP|UA|1|2023-01-18|5321
2581|ADHAN|Marathi|DIL/2/39/2023-MUM|0 days 01:58:06|Theatrical|Santosh Uddhav Yedke|LATA FILM PRODUCTION|UA|1|2023-01-18|7086
2582|SARLA EK KOTI|Marathi|DIL/3/4/2023-MUM|0 days 02:27:51|Theatrical|Arti Gajanan Chavhan|SANVI PRODUCTION HOUSE|A|1|2023-01-19|8871
2583|BAMBOO|Marathi|DIL/2/42/2023-MUM|0 days 01:57:14|Theatrical|Tejaswini Ranjit Pandit|CREATIVE VIIBE PRODUCTIONS LLP|UA|1|2023-01-19|7034
2584|ARDHANAARI|Marathi|VIL/2/32/2023-MUM|0 days 02:06:47|Video|Aneesh Arjun Dev|WIDE ANGLE MEDIA PRIVATE LTD.|UA|1|2023-01-19|7607
2585|TWIN DRAGONS|Marathi|VFL/2/10/2023-MUM|0 days 01:28:13|Video|GOLDEN HARVEST|-|UA|1|2023-01-24|5293
2586|RAGIL|Marathi|DIL/2/48/2023-MUM|0 days 01:57:56|Theatrical|Dipak Sadashiv Aher|DEVA PRODUCTION|UA|1|2023-01-30|7076
2587|DILACHA RAJA|Marathi|VIL/2/37/2023-MUM|0 days 02:28:23|Video|Aneesh Arjun Dev|WIDE ANGLE MEDIA PRIVATE LTD.|UA|1|2023-02-02|8903
2588|SATARCHA SALMAN|Marathi|DIL/2/61/2023-MUM|0 days 02:10:13|Theatrical|Kiran Patil|Parnika Digital and Media Pvt Ltd|UA|1|2023-02-06|7813
2589|PHULRANI|Marathi|DIL/2/62/2023-MUM|0 days 02:21:03|Theatrical|Vishwas Joshi|FINCRAFT MEDIA AND ENTERTAINMENT PVT LTD|UA|1|2023-02-06|8463
2590|DHISHKYAOON|Marathi|DIL/3/9/2023-MUM|0 days 02:20:07|Theatrical|Pritam Sudhakar Patil|ACT PLANET PRODUCTION|A|1|2023-02-06|8407
2591|JAWAI MAJHA GENTLEMAN|Marathi|VIL/3/2/2023-MUM|0 days 02:06:09|Video|Aneesh Arjun Dev|WIDE ANGLE MEDIA PRIVATE LTD.|A|1|2023-02-06|7569
2592|JAGGU ANI JULIET|Marathi|DIL/2/64/2023-MUM|0 days 02:15:06|Theatrical|Puneet Balkrishnan Chettiar|PUNIT BALAN STUDIOS PVT LTD|UA|1|2023-02-07|8106
2593|AUTOGRAPH|Marathi|DIL/1/12/2023-MUM|0 days 01:58:43|Theatrical|Sanjay Gordhan Chhabria|Everest Entertainment LLP|U|1|2023-02-09|7123
2594|THE SMURFS|Marathi|VFL/1/5/2023-MUM|0 days 01:39:12|Video|Jordan Kerner,Sony Pictures USA|-|U|1|2023-02-09|5952
2595|HOTEL TRANSYLVANIA|Marathi|VFL/2/20/2023-MUM|0 days 01:29:00|Video|Michelle Murdocca, Sony Pictures USA|-|UA|1|2023-02-13|5340
2596|TARRI|Marathi|DIL/2/72/2023-MUM|0 days 01:51:04|Theatrical|Pratik Kishor Chavan|ON YOUR SPOT PRODUCTIONS|UA|1|2023-02-15|6664
2597|CHARITRYA CHAKRAVARTHY|Marathi|DIL/1/17/2023-MUM|0 days 02:12:27|Theatrical|Rajkumar Appasab Patil|SHRI PADMAVATI MOVIES|U|1|2023-02-15|7947
2598|NAAD EKACH FAKT BAILGADA SHARYAT|Marathi|DIL/2/93/2023-MUM|0 days 02:05:46|Theatrical|Nitin Raghunath Marathe|ADITYARAJE MARATHE PRODUCTIONS|UA|1|2023-02-24|7546
2599|MASUTA|Marathi|DIL/2/95/2023-MUM|0 days 02:14:53|Theatrical|Bharat Asaram More|Kashibai Films Production|UA|1|2023-02-27|8093
2600|RAUNDAL|Marathi|DIL/2/100/2023-MUM|0 days 02:26:32|Theatrical|Pramod Bhaskar Chaudhari|BHOOMIKA FILMS AND ENTERTAINMENT|UA|1|2023-03-01|8792
2601|JAITAR|Marathi|DIL/2/112/2023-MUM|0 days 01:59:03|Theatrical|Mohan Tulshiram Ghongade|SHIV MALHAR POOJA FILM PRODUCTION|UA|1|2023-03-06|7143
2602|TUZHYAT MEE|Marathi|DIL/2/124/2023-MUM|0 days 02:08:47|Theatrical|Piyush Pandurang Ambatkar|SOMAYYA FILMS|UA|1|2023-03-15|7727
2603|I PREM U|Marathi|DIL/2/129/2023-MUM|0 days 02:30:11|Theatrical|Madhukar Bhausaheb Gursal|SAISHRI ENTERTAINMENT|UA|1|2023-03-16|9011
2604|GURUJI|Marathi|DIL/2/130/2023-MUM|0 days 02:10:17|Theatrical|Jayashri Pramod Patil|SHRIYA MOVIES|UA|1|2023-03-17|7817
2605|KOMBADA PALALA LANDAN LA|Marathi|DIL/2/131/2023-MUM|0 days 02:33:06|Theatrical|Ravi Khillare|YAYATI PRODUCTION’S|UA|1|2023-03-17|9186
2606|JAWAI MAJHA GENTLEMAN|Marathi|VIL/2/84/2023-MUM|0 days 02:05:04|Video|Aneesh Arjun Dev|WIDE ANGLE MEDIA PRIVATE LTD.|UA|1|2023-03-17|7504
2607|KAUSHALYA|Marathi|DIL/2/134/2023-MUM|0 days 01:53:26|Theatrical|Nairutya Prajapati|ALKA FILMS PRODUCTION|UA|1|2023-03-20|6806
2608|TEJASVINI|Marathi|DIL/1/28/2023-MUM|0 days 01:46:00|Theatrical|Akshata Atul Deshmukh|AAA FILMS|U|1|2023-03-29|6360
2609|GHAR BANDUK BIRYANI|Marathi|DIL/2/152/2023-MUM|0 days 02:41:00|Theatrical|Nagraj Manjule|Aatpat.|UA|1|2023-03-31|9660
2610|CIRCUITT|Marathi|DIL/2/160/2023-MUM|0 days 01:55:02|Theatrical|Prabhakar krishnaji Parab|Devi Sateri Productions|UA|1|2023-04-05|6902
2611|SARI|Marathi|DIL/2/171/2023-MUM|0 days 02:10:25|Theatrical|Suresh Nagpal|M/s.KRUPA KNOWLEDGE STORE PRIVATE LIMITED (OPC)|UA|1|2023-04-06|7825
2612|URMI|Marathi|DIL/2/173/2023-MUM|0 days 01:47:28|Theatrical|Pravin Dattatry Chaudhari|M/s. SAMRUDDHI CREATION.|UA|1|2023-04-11|6448
2613|SCHOOL COLLEGE ANI LIFE|Marathi|DIL/2/175/2023-MUM|0 days 02:21:25|Theatrical|Rohit Shetty|ROHIT SHETTY PICTUREZ LLP|UA|1|2023-04-11|8485
2614|GELA UDAT|Marathi|DIL/1/31/2023-MUM|0 days 01:54:03|Theatrical|Munnawar Shamim Bhagat|Meena Shamim Films|U|1|2023-04-11|6843
2615|SARJA|Marathi|DIL/2/177/2023-MUM|0 days 01:48:27|Theatrical|Amit Jaypal Patil|Rajvardhan films creation|UA|1|2023-04-11|6507
2616|ZHUNJAR GADYA|Marathi|VIL/2/118/2023-MUM|0 days 01:41:55|Video|Dilip Shahji Adhavpatil|Third Eye Entertainment|UA|1|2023-04-13|6115
2617|MAAZI AAI|Marathi|DIL/1/34/2023-MUM|0 days 01:35:11|Theatrical|Tanna Bhavesh Jayantilal|Shree Siddhi Films Entertainment|U|1|2023-04-13|5711
2618|THHINGI SANSARACHI|Marathi|DIL/2/182/2023-MUM|0 days 01:56:04|Theatrical|Abdularif Shaikh|AYIMAN FILMS|UA|1|2023-04-13|6964
2619|YUVANETA|Marathi|DIL/2/190/2023-MUM|0 days 02:00:51|Theatrical|Jagdish Maganramji Kumawat|Prakash Films|UA|1|2023-04-19|7251
2620|*SUCCESSFUL*|Marathi|DIL/1/37/2023-MUM|0 days 01:47:45|Theatrical|Usha Hanmant Nalawade|M/s. JAY OM SAI FILMS|U|1|2023-04-19|6465
2621|SALMAN SOCIETY|Marathi|DIL/2/189/2023-MUM|0 days 01:39:32|Theatrical|Rekha Surendra Jagtap|PRAJAKTA ENTERPRISES|UA|1|2023-04-19|5972
2622|BUTTERFLY.|Marathi|DIL/1/38/2023-MUM|0 days 02:03:52|Theatrical|Abhijeet Shivaji Satam|M/s. APPROGRAMME|U|1|2023-04-19|7432
2623|MARATHI PAUL PADATE PUDHE|Marathi|DIL/2/192/2023-MUM|0 days 02:14:36|Theatrical|Prakash Bhimrao Baviskar|SHIVLINE INCOME GROWTH PVT. LTD.|UA|1|2023-04-20|8076
2624|SAFARCHAND|Marathi|DIL/2/203/2023-MUM|0 days 01:50:25|Theatrical|Pramod Raghunath Kale|King Losar Creation|UA|1|2023-04-25|6625
2625|MAHARASHTRA SHAHIR|Marathi|DIL/1/40/2023-MUM|0 days 02:30:00|Theatrical|Sanjay Gordhan Chhabria|Everest Entertainment LLP|U|1|2023-04-25|9000
2626|TDM|Marathi|DIL/2/205/2023-MUM|0 days 02:16:41|Theatrical|Bhaurao Nanasaheb Karhade|CHITRAKSHA NIRMITEE|UA|1|2023-04-25|8201
2627|RAGHUVEER|Marathi|DIL/1/41/2023-MUM|0 days 02:05:06|Theatrical|Abhinav Vikas Pathak|M/s. SAMARTH CREATION.|U|1|2023-04-26|7506
2628|DATE BHET|Marathi|DIL/2/215/2023-MUM|0 days 02:06:32|Theatrical|Prashant Sharma|ZABAWA ENTERTAINTMENT PVT.LTD.|UA|1|2023-05-01|7592
2629|DJANGO JD|Marathi|DIL/2/218/2023-MUM|0 days 02:01:43|Theatrical|Rohit Uday Bhagwat|FILM MILL PRIVATE LIMITED|UA|1|2023-05-02|7303
2630|MAJILI|Marathi|VIL/2/135/2023-MUM|0 days 02:34:00|Video|Sahu Garapati|SHINE SCREENS|UA|1|2023-05-02|9240
2631|TEE PARAT AALI AAHE|Marathi|VIL/2/136/2023-MUM|0 days 02:18:02|Video|Adesh Kumar Sharma|Zee Entertainment Enterprises Limited|UA|1|2023-05-02|8282
2632|BALOCH|Marathi|DIL/2/222/2023-MUM|0 days 01:46:25|Theatrical|Prakash Janardhan Pawar|VISHWAGUNJ PICTURES|UA|1|2023-05-03|6385
2633|KHURCHI|Marathi|DIL/2/231/2023-MUM|0 days 01:51:18|Theatrical|Santosh Vasant Hagavane|AARADHYA MOTION FILMS|UA|1|2023-05-08|6678
2634|JA DIL MANN TULA|Marathi|DIL/2/243/2023-MUM|0 days 02:20:11|Theatrical|Anita Ananda Mane|Anita Raje Production|UA|1|2023-05-12|8411
2635|TIMEPASS WALA LOVE|Marathi|DIL/2/246/2023-MUM|0 days 02:21:02|Theatrical|Vishal Kashinath Johare|Nirmalkashi Film Production|UA|1|2023-05-15|8462
2636|CHOWK|Marathi|DIL/2/250/2023-MUM|0 days 02:31:00|Theatrical|Dilip Lalasaheb Patil|Anuradha Productions|UA|1|2023-05-17|9060
